,"[('der', 'gen'), ('der', 'usd'), ('ent', 'ent')]","[['der', 'der', 'ent']]","[['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['der', 'ent'], ['gen', 'act']]","[['der', 'ent'], ['gen', 'act']]","[['gen', 'usd', 'ent']]","[['usd', 'der', 'ent']]","[['usd', 'ent'], ['usd', 'ent'], ['usd', 'ent']]","[['usd', 'ent'], ['usd', 'ent']]","[['usd', 'ent']]",act,ent,label
2698,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2699,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2700,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2701,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2702,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2703,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2704,2,0,0,0,2,3,3,0,0,0,2,2,6,Uncertain
2705,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2706,2,21,0,1,13,24,5,14,2,5,14,21,40,Uncertain
2707,0,0,0,0,7,26,0,0,0,4,12,16,33,Trusted
2708,0,0,0,0,7,26,0,0,0,4,12,16,33,Uncertain
2709,2,2,0,0,3,7,2,2,0,2,4,6,11,Uncertain
2710,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
2711,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2712,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2713,2,10,0,0,6,18,11,5,0,3,13,16,25,Trusted
2714,0,1,0,0,0,11,10,1,0,0,6,6,12,Uncertain
2715,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2716,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2717,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2718,4,18,0,0,11,28,14,9,0,6,20,26,40,Trusted
2719,0,1,0,0,0,5,4,1,0,0,2,2,6,Uncertain
2720,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2721,0,3,0,0,0,16,13,3,0,0,10,10,17,Trusted
2722,0,0,0,0,0,3,3,0,0,0,3,3,4,Trusted
2723,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2724,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2725,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2726,2,7,0,1,9,17,11,3,2,1,14,17,28,Trusted
2727,0,4,0,0,4,10,4,2,0,2,5,7,15,Uncertain
2728,2,6,0,0,4,6,2,4,0,2,4,6,11,Uncertain
2729,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
2730,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2731,6,29,0,1,24,33,11,13,3,7,19,29,59,Uncertain
2732,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
2733,0,5,0,0,5,23,14,3,0,3,12,15,29,Uncertain
2734,0,2,0,0,0,10,8,2,0,0,4,4,11,Uncertain
2735,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2736,2,9,0,0,5,8,2,6,0,3,5,8,14,Uncertain
2737,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2738,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2739,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2740,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2741,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2742,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2743,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2744,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2745,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2746,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2747,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2748,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2749,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2750,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2751,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2752,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2753,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2754,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2755,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
2756,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2757,2,14,0,2,15,18,5,8,3,3,13,19,36,Uncertain
2758,0,4,0,1,7,20,10,2,0,3,11,14,29,Uncertain
2759,2,11,0,1,7,10,2,5,0,3,6,9,19,Uncertain
2760,0,4,0,0,2,12,10,2,0,0,7,7,15,Uncertain
2761,2,0,0,0,2,2,2,0,0,0,2,2,5,Uncertain
2762,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
2763,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2764,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2765,2,0,0,0,2,3,3,0,0,0,2,2,6,Uncertain
2766,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2767,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2768,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
2769,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2770,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2771,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2772,0,0,0,0,0,2,2,0,0,0,1,1,3,Uncertain
2773,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2774,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2775,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2776,0,0,0,0,0,6,6,0,0,0,5,5,7,Uncertain
2777,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2778,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2779,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2780,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2781,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2782,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2783,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2784,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2785,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2786,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2787,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2788,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2789,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2790,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2791,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2792,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2793,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2794,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2795,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2796,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2797,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2798,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2799,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2800,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2801,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2802,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2803,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2804,0,0,0,0,0,20,20,0,0,0,20,20,21,Trusted
2805,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2806,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2807,2,16,0,0,8,14,3,9,0,5,8,13,23,Uncertain
2808,0,1,0,0,0,17,16,1,0,0,10,10,18,Trusted
2809,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2810,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2811,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2812,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2813,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2814,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2815,2,9,0,1,10,16,7,6,3,1,11,15,28,Uncertain
2816,2,12,0,0,5,13,4,6,0,3,6,9,19,Uncertain
2817,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
2818,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
2819,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2820,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2821,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2822,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2823,2,16,0,0,7,15,3,9,0,5,8,13,23,Uncertain
2824,0,1,0,0,0,17,16,1,0,0,10,10,18,Trusted
2825,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2826,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2827,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2828,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2829,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2830,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
2831,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2832,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2833,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2834,2,15,0,0,7,15,5,9,0,5,9,14,23,Uncertain
2835,0,0,0,0,0,15,15,0,0,0,9,9,16,Trusted
2836,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2837,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2838,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2839,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
2840,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2841,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2842,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2843,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2844,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2845,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2846,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2847,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2848,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2849,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2850,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
2851,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2852,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2853,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2854,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2855,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2856,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2857,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
2858,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2859,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2860,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2861,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2862,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2863,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2864,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2865,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2866,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2867,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2868,2,11,0,1,9,14,5,6,2,2,9,13,25,Uncertain
2869,2,8,0,0,4,13,7,4,0,2,6,8,18,Uncertain
2870,0,0,0,0,0,8,8,0,0,0,4,4,9,Trusted
2871,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2872,2,2,0,0,3,10,9,2,0,1,8,9,14,Uncertain
2873,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2874,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2875,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2876,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2877,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2878,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2879,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2880,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2881,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2882,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2883,2,9,0,0,5,11,5,6,0,3,8,11,17,Uncertain
2884,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2885,2,31,0,0,16,26,3,12,0,9,11,20,43,Uncertain
2886,2,6,0,0,3,34,29,6,0,1,17,18,38,Uncertain
2887,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2888,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2889,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2890,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2891,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2892,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2893,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2894,2,25,0,1,12,25,7,14,0,7,16,23,39,Trusted
2895,0,3,0,1,4,24,16,2,0,2,14,16,30,Trusted
2896,2,3,0,1,4,8,2,2,0,2,5,7,14,Uncertain
2897,2,0,0,0,2,7,7,0,0,0,5,5,10,Trusted
2898,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2899,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2900,2,0,0,0,2,3,3,0,0,0,3,3,6,Uncertain
2901,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2902,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2903,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2904,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2905,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2906,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2907,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2908,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2909,2,15,0,1,10,14,3,8,1,4,8,13,26,Uncertain
2910,0,4,0,0,3,17,13,2,0,1,10,11,21,Trusted
2911,2,3,0,0,3,4,2,2,0,1,3,4,8,Uncertain
2912,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
2913,2,9,0,0,5,13,7,6,0,3,9,12,19,Uncertain
2914,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2915,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
2916,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2917,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2918,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2919,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2920,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2921,2,0,0,0,2,5,5,0,0,0,5,5,8,Uncertain
2922,2,9,0,0,5,13,7,6,0,3,10,13,19,Trusted
2923,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2924,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2925,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2926,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2927,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2928,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2929,2,0,0,0,2,5,5,0,0,0,5,5,8,Uncertain
2930,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2931,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2932,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2933,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2934,0,0,0,0,0,2,2,0,0,0,2,2,3,Trusted
2935,0,0,0,0,0,4,4,0,0,0,4,4,5,Trusted
2936,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2937,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2938,2,17,1,1,13,16,3,9,2,4,11,17,32,Uncertain
2939,0,4,0,1,5,20,13,2,0,2,12,14,27,Trusted
2940,2,11,0,0,6,10,3,7,0,4,6,10,17,Uncertain
2941,0,0,0,0,0,11,11,0,0,0,7,7,12,Trusted
2942,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2943,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2944,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2945,2,11,0,1,11,13,3,7,3,2,8,13,26,Uncertain
2946,2,12,0,0,5,15,6,6,0,3,7,10,21,Trusted
2947,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
2948,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2949,2,12,0,0,6,12,3,7,0,4,7,11,19,Uncertain
2950,0,1,0,0,0,13,12,1,0,0,8,8,14,Trusted
2951,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2952,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2953,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2954,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2955,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2956,2,9,0,0,5,10,4,6,0,3,7,10,16,Uncertain
2957,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2958,0,0,0,0,0,9,9,0,0,0,9,9,10,Trusted
2959,2,17,2,2,30,24,3,10,1,1,15,23,60,Uncertain
2960,2,14,1,2,22,29,4,9,3,1,13,20,55,Uncertain
2961,2,23,0,2,14,32,5,9,3,3,11,17,49,Uncertain
2962,2,22,0,0,7,34,17,8,0,3,11,14,42,Trusted
2963,2,0,0,0,2,2,2,0,0,0,2,2,5,Uncertain
2964,0,0,0,0,0,18,18,0,0,0,6,6,19,Trusted
2965,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2966,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2967,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
2968,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2969,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2970,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2971,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2972,2,20,1,2,41,32,4,14,3,1,19,31,78,Uncertain
2973,2,25,1,1,29,40,4,15,3,3,16,27,72,Uncertain
2974,2,23,0,1,16,48,13,12,5,3,16,24,66,Trusted
2975,2,31,0,0,7,43,16,9,0,5,12,17,51,Trusted
2976,0,1,0,0,0,32,31,1,0,0,10,10,33,Trusted
2977,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2978,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2979,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
2980,2,9,0,0,5,10,4,6,0,3,7,10,16,Uncertain
2981,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2982,2,13,0,1,8,13,4,8,1,3,9,13,23,Uncertain
2983,2,4,0,0,3,13,10,2,0,1,8,9,17,Trusted
2984,0,0,0,0,0,4,4,0,0,0,2,2,5,Trusted
2985,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
2986,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2987,2,19,0,1,13,18,4,11,2,5,12,19,33,Uncertain
2988,0,4,0,0,4,22,16,2,0,2,13,15,27,Trusted
2989,2,6,0,0,4,6,2,4,0,2,4,6,11,Uncertain
2990,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
2991,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
2992,2,17,1,2,27,26,4,11,3,1,16,25,58,Uncertain
2993,2,22,1,1,18,31,4,12,5,3,13,21,52,Uncertain
2994,2,29,0,1,8,36,13,10,0,5,13,18,46,Trusted
2995,2,1,0,0,2,28,27,1,0,0,11,11,31,Trusted
2996,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
2997,2,9,0,0,5,10,4,6,0,3,7,10,16,Uncertain
2998,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
2999,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3000,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3001,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
3002,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3003,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3004,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3005,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3006,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3007,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3008,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3009,0,0,0,0,0,7,7,0,0,0,7,7,8,Trusted
3010,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3011,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3012,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3013,2,15,0,1,12,16,3,10,3,3,10,16,30,Uncertain
3014,2,12,0,0,5,19,10,6,0,3,10,13,25,Trusted
3015,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3016,2,15,0,1,12,16,3,10,3,3,10,16,30,Uncertain
3017,2,12,0,0,5,19,10,6,0,3,10,13,25,Trusted
3018,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3019,2,16,1,1,14,17,3,10,2,3,11,17,34,Uncertain
3020,2,12,0,1,7,20,10,6,1,2,11,14,29,Trusted
3021,2,5,0,0,3,13,9,2,0,1,6,7,17,Trusted
3022,0,0,0,0,0,5,5,0,0,0,2,2,6,Trusted
3023,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3024,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3025,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3026,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3027,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3028,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3029,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3030,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3031,2,3,0,0,3,9,7,2,0,1,8,9,13,Trusted
3032,0,0,0,0,0,3,3,0,0,0,2,2,4,Trusted
3033,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3034,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3035,2,15,1,1,27,22,3,10,3,1,14,22,53,Uncertain
3036,2,20,1,1,18,27,4,11,1,3,12,19,48,Uncertain
3037,2,11,0,1,10,30,13,6,3,1,12,16,42,Trusted
3038,2,18,0,0,5,21,6,6,0,3,6,9,27,Trusted
3039,0,0,0,0,0,18,18,0,0,0,6,6,19,Trusted
3040,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3041,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3042,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3043,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3044,2,15,0,1,12,16,3,10,3,3,10,16,30,Uncertain
3045,2,12,0,0,5,19,10,6,0,3,10,13,25,Trusted
3046,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3047,2,15,0,1,12,16,3,10,3,3,10,16,30,Uncertain
3048,2,12,0,0,5,19,10,6,0,3,10,13,25,Trusted
3049,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3050,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3051,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3052,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3053,2,9,0,0,5,9,3,6,0,3,5,8,15,Uncertain
3054,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3055,2,26,0,3,35,39,3,17,13,1,20,34,79,Uncertain
3056,0,0,0,0,19,55,0,0,0,13,18,31,74,Uncertain
3057,0,0,0,0,19,55,0,0,0,13,18,31,74,Trusted
3058,2,3,0,0,4,14,2,3,0,3,5,8,19,Uncertain
3059,0,1,0,0,0,14,13,1,0,0,6,6,15,Uncertain
3060,2,1,0,0,2,6,2,1,0,1,3,4,9,Uncertain
3061,0,0,0,0,0,4,4,0,0,0,2,2,5,Trusted
3062,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
3063,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
3064,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3065,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3066,2,20,0,2,16,21,3,11,3,4,12,19,40,Uncertain
3067,2,17,0,0,8,26,14,7,0,3,13,16,35,Uncertain
3068,2,0,0,0,2,2,2,0,0,0,2,2,5,Uncertain
3069,0,1,0,0,0,14,13,1,0,0,6,6,15,Uncertain
3070,0,0,0,0,0,1,1,0,0,0,1,1,2,Uncertain
3071,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3072,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3073,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3074,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3075,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3076,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3077,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3078,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3079,2,15,0,1,12,16,3,10,3,3,10,16,30,Uncertain
3080,2,12,0,0,5,19,10,6,0,3,10,13,25,Trusted
3081,0,0,0,0,0,12,12,0,0,0,6,6,13,Trusted
3082,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3083,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3084,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3085,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3086,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3087,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3088,2,9,0,0,5,9,3,6,0,3,6,9,15,Uncertain
3089,0,0,0,0,0,9,9,0,0,0,6,6,10,Trusted
3090,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3091,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3092,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3093,2,6,0,0,4,7,3,4,0,2,5,7,12,Uncertain
3094,0,0,0,0,0,6,6,0,0,0,4,4,7,Trusted
3095,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
3096,0,0,0,0,0,6,6,0,0,0,6,6,7,Trusted
