,"('act', '{<QualifiedName: collabmap:BuildingVerification>}')","('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Building>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:Building>}'), ('ent', '{<QualifiedName: collabmap:Building>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:BuildingVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
3155,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3156,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3157,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3158,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3159,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3160,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
3161,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3162,4,3,2,3,1,2,2,14,2,8,1,4,1,1,1,0,0,1,1,4,3,1,5,6,5,0,1,2,4,Trusted
3163,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3164,2,4,3,4,1,3,3,16,2,10,1,2,1,1,1,0,1,1,2,6,4,2,3,7,3,0,2,2,6,Trusted
3165,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3166,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3167,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3168,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3169,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3170,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3171,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3172,2,7,2,7,1,2,2,22,2,14,1,2,1,1,1,0,0,1,1,10,7,1,3,12,3,0,3,4,8,Trusted
3173,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3174,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3175,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3176,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3177,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3178,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3179,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3180,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3181,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3182,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3183,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3184,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
3185,2,5,3,5,1,3,3,21,2,11,1,2,1,1,1,0,1,1,2,10,5,2,3,8,3,2,1,2,7,Trusted
3186,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3187,2,4,4,4,1,4,4,18,2,11,1,2,1,1,1,1,1,1,3,7,4,3,3,7,3,1,1,2,7,Trusted
3188,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3189,2,4,3,4,1,3,3,16,2,10,1,2,1,1,1,0,1,1,2,6,4,2,3,7,3,0,2,2,6,Trusted
3190,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3191,2,2,2,3,1,2,2,11,2,9,1,2,1,1,1,0,0,0,1,3,2,1,3,6,3,0,0,3,3,Trusted
3192,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3193,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3194,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
3195,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3196,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3197,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3198,2,4,3,4,1,3,3,17,2,9,1,2,1,1,1,0,1,1,2,7,4,2,3,6,3,0,3,1,6,Trusted
3199,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3200,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
3201,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3202,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3203,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3204,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3205,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3206,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3207,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3208,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3209,2,3,2,3,1,2,2,13,2,7,1,2,1,1,1,0,0,1,1,5,3,1,3,5,3,0,2,1,4,Trusted
3210,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3211,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3212,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3213,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3214,2,4,3,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,6,Trusted
3215,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3216,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3217,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3218,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3219,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3220,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3221,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3222,2,4,3,4,1,3,3,17,2,9,1,2,1,1,1,0,1,1,2,7,4,2,3,6,3,0,3,1,6,Trusted
3223,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
3224,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3225,2,2,3,3,1,3,3,12,2,12,1,2,1,1,1,0,0,1,2,3,2,2,3,7,3,0,0,3,4,Trusted
3226,2,4,3,4,1,3,3,16,2,10,1,2,1,1,1,0,1,1,2,6,4,2,3,7,3,0,2,2,6,Trusted
3227,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
3228,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3229,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
3230,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3231,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3232,2,0,1,0,1,1,1,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,Trusted
3233,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3234,2,3,2,3,1,2,2,12,2,8,1,2,1,1,1,0,0,1,1,4,3,1,3,6,3,0,1,2,4,Trusted
3235,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
3236,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
3237,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3238,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3239,2,3,2,3,1,2,2,13,2,7,1,2,1,1,1,0,0,1,1,5,3,1,3,5,3,0,2,1,4,Trusted
3240,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3241,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3242,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3243,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3244,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3245,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3246,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3247,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3248,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3249,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3250,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3251,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
3252,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3253,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3254,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3255,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3256,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3257,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3258,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3259,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3260,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3261,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3262,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3263,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3264,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3265,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3266,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3267,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3268,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3269,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3270,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3271,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3272,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3273,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3274,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3275,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3276,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3277,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3278,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3279,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3280,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3281,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3282,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3283,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3284,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3285,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3286,2,4,2,4,1,2,2,15,2,9,1,2,1,1,1,0,0,1,1,6,4,1,3,7,3,0,2,2,5,Trusted
3287,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3288,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
3289,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3290,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3291,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3292,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3293,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3294,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3295,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3296,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3297,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3298,2,4,2,4,1,2,2,16,2,8,1,2,1,1,1,0,0,1,1,7,4,1,3,6,3,0,3,1,5,Trusted
3299,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3300,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3301,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3302,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3303,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3304,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3305,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3306,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3307,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3308,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3309,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3310,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3311,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3312,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3313,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3314,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3315,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3316,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3317,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3318,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3319,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3320,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3321,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3322,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3323,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3324,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3325,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3326,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3327,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3328,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3329,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3330,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3331,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3332,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3333,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Trusted
3334,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Uncertain
3335,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
3336,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
