,"('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:RouteSet>}'), ('ent', '{<QualifiedName: collabmap:RouteSet>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
2670,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2671,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2672,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2673,3,1,3,1,2,8,2,3,0,0,1,1,1,3,1,3,5,2,0,1,6,Uncertain
2674,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
2675,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2676,8,1,9,1,6,29,2,22,0,0,1,8,1,8,1,15,7,8,0,6,12,Uncertain
2677,6,0,6,0,5,22,0,4,0,0,0,0,0,6,0,20,22,4,0,0,12,Uncertain
2678,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2679,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2680,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2681,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2682,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2683,17,6,17,6,10,66,4,42,1,3,6,25,2,17,6,20,6,24,8,7,25,Uncertain
2684,14,4,14,4,8,57,6,38,0,1,4,8,3,14,4,34,22,16,0,8,24,Uncertain
2685,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2686,3,1,3,1,4,15,2,2,0,0,1,0,1,3,1,13,15,2,0,0,7,Uncertain
2687,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2688,2,0,2,0,1,8,0,0,0,0,0,0,0,2,0,6,8,0,0,0,4,Trusted
2689,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
2690,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2691,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
2692,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2693,7,1,10,1,3,24,2,9,0,0,1,4,1,7,1,12,13,4,0,2,14,Uncertain
2694,3,0,4,0,2,11,0,5,0,0,0,0,0,3,0,9,7,5,0,0,7,Uncertain
2695,3,0,2,0,1,5,0,0,0,0,0,0,0,3,0,2,5,0,0,0,5,Trusted
2696,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2697,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2698,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2699,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2700,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2701,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2702,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2703,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2704,0,1,1,1,2,3,2,0,0,0,1,0,1,0,1,2,3,0,0,0,2,Uncertain
2705,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2706,9,3,9,3,5,32,2,21,0,1,3,9,1,9,3,12,5,14,2,5,14,Uncertain
2707,7,2,7,2,4,27,0,0,0,0,2,4,1,7,2,16,0,0,0,4,12,Trusted
2708,7,2,7,2,4,27,0,0,0,0,2,4,1,7,2,16,0,0,0,4,12,Uncertain
2709,3,1,2,1,2,8,2,2,0,0,1,2,0,3,1,2,2,2,0,2,4,Uncertain
2710,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
2711,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2712,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2713,7,1,8,1,3,21,2,10,0,0,1,3,1,7,1,10,11,5,0,3,13,Trusted
2714,3,0,3,0,2,10,0,1,0,0,0,0,0,3,0,8,10,1,0,0,6,Uncertain
2715,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2716,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2717,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2718,12,2,12,2,5,33,4,18,0,0,2,6,2,12,2,14,14,9,0,5,20,Trusted
2719,1,0,1,0,2,4,0,1,0,0,0,0,0,1,0,4,4,1,0,0,2,Uncertain
2720,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2721,5,0,5,0,2,15,0,3,0,0,0,0,0,5,0,11,13,3,0,0,10,Trusted
2722,2,0,1,0,1,3,0,0,0,0,0,0,0,2,0,1,3,0,0,0,3,Trusted
2723,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2724,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2725,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2726,7,2,8,2,4,22,2,7,0,1,2,5,1,7,2,8,11,3,2,1,14,Trusted
2727,3,1,3,1,3,11,0,4,0,0,1,2,1,3,1,6,4,2,0,2,5,Uncertain
2728,3,1,2,1,2,8,2,6,0,0,1,2,1,3,1,2,2,4,0,2,4,Uncertain
2729,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
2730,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2731,11,4,14,4,9,46,6,29,0,1,4,15,3,11,4,18,11,13,3,7,19,Uncertain
2732,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
2733,7,1,7,1,4,24,0,5,0,0,1,3,1,7,1,15,14,3,0,3,12,Uncertain
2734,2,0,2,0,3,8,0,2,0,0,0,0,0,2,0,8,8,2,0,0,4,Uncertain
2735,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2736,4,1,3,1,2,11,2,9,0,0,1,3,1,4,1,3,2,6,0,3,5,Uncertain
2737,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2738,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2739,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2740,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2741,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2742,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2743,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2744,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2745,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2746,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2747,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2748,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2749,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2750,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2751,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2752,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2753,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2754,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2755,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
2756,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2757,8,3,8,3,6,27,2,14,0,2,3,9,1,8,3,7,5,8,3,3,13,Uncertain
2758,6,2,6,2,5,22,0,4,0,1,2,3,1,6,2,12,10,2,0,3,11,Uncertain
2759,4,2,3,2,4,13,2,11,0,1,2,3,1,4,2,4,2,5,0,3,6,Uncertain
2760,3,1,3,1,3,11,0,4,0,0,1,0,1,3,1,8,10,2,0,0,7,Uncertain
2761,1,1,0,1,2,2,2,0,0,0,1,0,1,1,1,0,2,0,0,0,2,Uncertain
2762,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
2763,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2764,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2765,0,1,1,1,2,3,2,0,0,0,1,0,1,0,1,2,3,0,0,0,2,Uncertain
2766,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2767,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2768,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
2769,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2770,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2771,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2772,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,Uncertain
2773,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2774,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2775,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2776,2,0,3,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,5,Uncertain
2777,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2778,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2779,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2780,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2781,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2782,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2783,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2784,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2785,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2786,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2787,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2788,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2789,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2790,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2791,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2792,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2793,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2794,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2795,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2796,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2797,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2798,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2799,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2800,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2801,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2802,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2803,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2804,10,0,10,0,1,20,0,0,0,0,0,0,0,10,0,10,20,0,0,0,20,Trusted
2805,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2806,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2807,6,1,6,1,3,19,2,16,0,0,1,5,1,6,1,7,3,9,0,5,8,Uncertain
2808,5,0,5,0,2,16,0,1,0,0,0,0,0,5,0,12,16,1,0,0,10,Trusted
2809,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2810,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2811,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2812,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2813,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2814,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2815,6,2,7,2,3,23,2,9,0,1,2,7,1,6,2,8,7,6,3,1,11,Uncertain
2816,4,1,4,1,2,16,2,12,0,0,1,3,1,4,1,8,4,6,0,3,6,Uncertain
2817,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
2818,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
2819,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2820,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2821,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2822,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2823,6,1,6,1,3,19,2,16,0,0,1,5,1,6,1,8,3,9,0,5,8,Uncertain
2824,5,0,5,0,2,16,0,1,0,0,0,0,0,5,0,12,16,1,0,0,10,Trusted
2825,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2826,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2827,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2828,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2829,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2830,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
2831,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2832,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2833,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2834,6,1,7,1,2,20,2,15,0,0,1,5,1,6,1,8,5,9,0,5,9,Uncertain
2835,4,0,5,0,1,15,0,0,0,0,0,0,0,4,0,11,15,0,0,0,9,Trusted
2836,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2837,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2838,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2839,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
2840,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2841,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2842,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2843,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2844,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2845,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2846,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2847,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2848,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2849,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2850,6,1,6,1,2,16,2,9,0,0,1,3,1,6,1,6,7,6,0,3,10,Trusted
2851,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2852,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2853,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2854,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2855,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2856,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2857,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
2858,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2859,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2860,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2861,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2862,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2863,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2864,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2865,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2866,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2867,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2868,5,2,6,2,3,20,2,11,0,1,2,6,1,5,2,7,5,6,2,2,9,Uncertain
2869,3,1,4,1,2,15,2,8,0,0,1,2,1,3,1,9,7,4,0,2,6,Uncertain
2870,2,0,2,0,1,8,0,0,0,0,0,0,0,2,0,6,8,0,0,0,4,Trusted
2871,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2872,3,1,5,1,2,11,2,2,0,0,1,1,1,3,1,6,9,2,0,1,8,Uncertain
2873,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2874,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
2875,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2876,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2877,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2878,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2879,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
2880,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2881,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2882,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2883,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
2884,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2885,8,2,10,2,7,34,2,31,0,0,2,11,2,8,2,16,3,12,0,9,11,Uncertain
2886,8,1,9,1,6,31,2,6,0,0,1,1,1,8,1,25,29,6,0,1,17,Uncertain
2887,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2888,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2889,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2890,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2891,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
2892,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2893,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2894,10,3,10,3,5,31,2,25,0,1,3,7,2,10,3,12,7,14,0,7,16,Trusted
2895,7,2,7,2,4,24,0,3,0,1,2,2,0,7,2,14,16,2,0,2,14,Trusted
2896,3,2,2,2,3,9,2,3,0,1,2,2,0,3,2,2,2,2,0,2,5,Uncertain
2897,2,1,2,1,2,7,2,0,0,0,1,0,1,2,1,4,7,0,0,0,5,Trusted
2898,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2899,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2900,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
2901,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2902,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2903,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2904,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2905,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
2906,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2907,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2908,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
2909,5,2,6,2,4,20,2,15,0,1,2,6,1,5,2,7,3,8,1,4,8,Uncertain
2910,5,1,5,1,3,17,0,4,0,0,1,1,1,5,1,11,13,2,0,1,10,Trusted
2911,2,1,1,1,2,5,2,3,0,0,1,1,1,2,1,1,2,2,0,1,3,Uncertain
2912,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
2913,5,1,6,1,2,16,2,9,0,0,1,3,1,5,1,7,7,6,0,3,9,Uncertain
2914,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2915,4,1,4,1,2,12,2,9,0,0,1,3,1,4,1,4,3,6,0,3,6,Uncertain
2916,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
2917,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
2918,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
2919,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
2920,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
